Iso3,Location Name,AMRO subregions,Causename Eng,Year,Sex,Age group,Measure Name En,Metric Name En,Measure Names,Measure Values
NAR,North America,Region of the Americas,Asthma,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,213.474688075
NAR,North America,Region of the Americas,Asthma,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,444.50660877
NAR,North America,Region of the Americas,Asthma,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,642.513939712
NAR,North America,Region of the Americas,Asthma,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,246.067214634
NAR,North America,Region of the Americas,Asthma,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,411.706526968
NAR,North America,Region of the Americas,Asthma,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,38.192614823
NAR,North America,Region of the Americas,Asthma,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,24.976948625
NAR,North America,Region of the Americas,Asthma,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value,32.800081801
NAR,North America,Region of the Americas,Asthma,2019,Female,All Ages,Deaths,Rate,Value Up,1.611930388
NAR,North America,Region of the Americas,Asthma,2019,Female,All Ages,Deaths,Rate,Value Low,0.95020138
NAR,North America,Region of the Americas,Asthma,2019,Female,All Ages,Deaths,Rate,Value,1.369097643
NAR,North America,Region of the Americas,Asthma,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,690.219347192
NAR,North America,Region of the Americas,Asthma,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,234.526301029
NAR,North America,Region of the Americas,Asthma,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,462.37282411
NAR,North America,Region of the Americas,Asthma,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,651.640833684
NAR,North America,Region of the Americas,Asthma,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,257.212381752
NAR,North America,Region of the Americas,Asthma,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value,424.182044035
NAR,North America,Region of the Americas,Asthma,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value Up,44.392699185
NAR,North America,Region of the Americas,Asthma,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value Low,28.436944516
NAR,North America,Region of the Americas,Asthma,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value,38.190780075
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,Age-standardized,Deaths,Rate,Value Up,30.198002181
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,Age-standardized,Deaths,Rate,Value Low,20.830165639
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,Age-standardized,Deaths,Rate,Value,27.09136287
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,935.845838193
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,679.456742013
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,807.651290103
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,374.628554974
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,253.325294307
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,316.091486028
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,541.66268841
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,391.358985287
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value,491.559804076
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,All Ages,Deaths,Rate,Value Up,64.256807151
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,All Ages,Deaths,Rate,Value Low,43.003455932
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,All Ages,Deaths,Rate,Value,57.193177948
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,1703.917739803
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,1226.320037305
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,1465.118888554
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,651.974063884
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,443.12622502
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value,551.451320216
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value Up,1011.284228115
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value Low,717.753250756
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value,913.667568338
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,Age-standardized,Deaths,Rate,Value Up,32.702379149
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,Age-standardized,Deaths,Rate,Value Low,26.914292332
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,Age-standardized,Deaths,Rate,Value,29.826481131
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,926.565456532
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,761.332876034
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,843.949166283
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,375.307057506
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,254.880616759
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,316.028170576
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,575.578293686
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,484.578783463
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value,527.920995707
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,All Ages,Deaths,Rate,Value Up,60.721068169
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,All Ages,Deaths,Rate,Value Low,49.5304446
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,All Ages,Deaths,Rate,Value,55.253678671
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,1555.159207102
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,1282.436995548
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,1418.798101325
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,605.080732957
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,413.603760343
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value,511.024298454
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value Up,990.630977349
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value Low,830.321629068
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value,907.773802871
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,Age-standardized,Deaths,Rate,Value Up,28.348394608
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,Age-standardized,Deaths,Rate,Value Low,16.187451493
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,Age-standardized,Deaths,Rate,Value,25.087011185
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,946.903141296
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,613.685738745
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,780.294440021
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,375.167175263
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,252.9096009
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,317.204566313
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,515.004894387
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,314.397633359
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value,463.089873708
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,All Ages,Deaths,Rate,Value Up,67.721935301
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,All Ages,Deaths,Rate,Value Low,36.606815149
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,All Ages,Deaths,Rate,Value,59.09394426
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,1849.705475213
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,1171.323768442
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,1510.514621827
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,697.930906812
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,472.059108337
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value,591.07099006
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value Up,1031.525021052
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value Low,607.432930606
NAR,North America,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value,919.443631767
NAR,North America,Region of the Americas,Other respiratory diseases,2019,Both sexes,Age-standardized,Deaths,Rate,Value Up,12.370381204
NAR,North America,Region of the Americas,Other respiratory diseases,2019,Both sexes,Age-standardized,Deaths,Rate,Value Low,4.773729267
NAR,North America,Region of the Americas,Other respiratory diseases,2019,Both sexes,Age-standardized,Deaths,Rate,Value,9.381433752
NAR,North America,Region of the Americas,Other respiratory diseases,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,300.691916965
NAR,North America,Region of the Americas,Other respiratory diseases,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,127.498241045
NAR,North America,Region of the Americas,Other respiratory diseases,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,214.095079005
